id,season,name,games,defPD,defQB HUR,defSACKS,defSOLO,defTD,defTFL,defTOT,defINT,team_defPD,team_defQB HUR,team_defSACKS,team_defSOLO,team_defTD,team_defTFL,team_defTOT,ms.tck,tk.game,ms.sck,sk.game,ms.tfl,tfl.game,ms.qbhur
12047,2004,Jamien McCullum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
13223,2015,Justin Johnson,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
15825,2004,Bo Scaife,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
16705,2005,Bristol Olomua,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
19707,2004,Korey Kirkpatrick,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
20847,2004,Jason White,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
23243,2007,Curtis Hamilton,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
26526,2007,Justin Allen,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
27200,2011,Michael Johnson,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
27825,2005,David Smith,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
27967,2005,Cardan Alexander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
28226,2007,Jason Jones,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
28326,2004,Stephen Cucci,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
29035,2004,Chris Jackson,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
29649,2015,Jamaal Jackson,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
29691,2007,John Williamson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
36262,2004,Chris Hale,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100009,2015,Johnny Jackson,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100104,2004,Andrew Walter,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100107,2004,Emmanuel Franklin,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100169,2004,Luke Groth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100172,2004,Jonathan Evans,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100178,2004,Khari Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100179,2004,John Martin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100210,2004,Marques Roberts,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100223,2004,Brock Berlin,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100241,2004,Travis Harris,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100251,2004,Cory Bailey,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100266,2004,Tavaris Capers,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100336,2004,Atari Bigby,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100339,2004,Luther Huggins,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100345,2004,Alex Haynes,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100365,2004,Jovon Burkes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100407,2004,Jason Kukahiko,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100410,2006,Zac Collie,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100424,2004,Rodney Wilkerson,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100431,2006,Brock Stratton,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100439,2004,Matt Payne,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100468,2004,Tony Stubbs,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100476,2004,Austine Nwabuisi,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100484,2004,Greg Tyree,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100548,2004,David Bradley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100556,2004,Jermelle Lewis,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100560,2004,Aaron Mickens,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100562,2004,George Lewis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100568,2004,Tony Jackson,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100570,2004,Warren Holloway,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100577,2004,Nate Curry,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100579,2004,Mark Logan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100587,2004,Jimmy Dixon,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100610,2004,Darius Williams,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100622,2004,Chris Rix,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100628,2004,Leroy Smith,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100630,2004,Bryant McFadden,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100692,2004,Marvin Ward,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100697,2004,Noah Herron,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100727,2004,Kevin Walton,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100732,2004,Landrick Brody,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100750,2004,Mike Augustyniak,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100774,2008,Andrew Johnson,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100782,2004,Derrick Crudup,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100852,2004,Roberto Terrell,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100854,2004,Stan Hill,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100887,2004,Josh Davis,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100888,2004,Brad Bates,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100890,2004,Joe Deifel,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100909,2004,Julius Cosby,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100912,2004,Corey Brazil,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100916,2004,Jerron Wishom,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100922,2004,Myron Hawthorne,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100931,2004,Aaron Capps,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100977,2004,Erick Franklin,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
100982,2004,Bo Nagahi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101002,2004,Corey Dodds,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101042,2004,Matt Cassel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101050,2004,Jason Leach,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101052,2004,Kevin Arbet,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101057,2004,Lee Webb,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101060,2004,Matt Grootegoed,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101070,2004,Alex Holmes,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101118,2004,Gary Heaggans,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101119,2004,Brandon Hance,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101122,2004,Antwaun Rogers,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101125,2004,Taylor Stubblefield,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101132,2004,Jon Goldsberry,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101191,2004,Harold Leath,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101201,2004,Lawrence Audena,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101204,2004,Rasheed Marshall,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101215,2004,Ryan Thomas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101221,2004,Scott Robinson,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101232,2004,Tyrone Walker,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101246,2004,Marcus McGruder,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101251,2004,Warren Braxton,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101276,2004,Jason Anderson,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
101304,2004,Kevin Lewis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102126,2009,Bradley George,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102203,2004,Charlie Frye,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102222,2004,Dan Basch,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102241,2004,Morris Ellington,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102242,2004,Dwayne LeFall,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102252,2004,Grant Arnoldink,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102256,2004,Mike Thomas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102259,2004,Richard Kiel,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102261,2004,Terrence Jackson,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102291,2004,Grant Adams,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102295,2004,Joel Hazard,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102305,2004,David Kashetta,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102316,2004,Jason Barnes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102318,2004,Scott Blair,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102351,2004,Ryan Hawk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102354,2004,Matt Pusateri,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102358,2004,Luke Clemens,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102374,2004,Chris Kelley,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102386,2004,Raymond Custis,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102388,2004,Steve Suter,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102408,2004,Lou Lombardo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102438,2004,Yusef Kelly,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102453,2004,Ronnie Thomas,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102457,2004,Terry Holley,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102458,2004,Ed Bailey,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102460,2004,Clint Hatfield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102461,2004,Raymorris Barnes,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102463,2004,Jordan Kramer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102478,2004,Antonio Perkins,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102479,2004,Brandon Shelby,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102480,2004,Mark Clayton,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102482,2004,Ataleo Ford,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102488,2004,Will Peoples,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102495,2004,Gayron Allen,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102515,2004,David McDermott,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102523,2004,Jason Hawkins,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102526,2004,Rob Lee,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102528,2004,Kevin Woods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102559,2004,Brad Cieslak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102581,2004,Darnell Jones,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102584,2004,Fred Reid,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102600,2004,McKinley Scott,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102607,2004,Jermaine Gonzales,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102614,2004,Kevin Dudley,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102615,2004,Tim Bracken,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102644,2006,Tyler Ecker,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102665,2004,Jason Van,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102666,2004,Marviel Underwood,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102669,2004,Kirk Morrison,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102672,2004,Josh Dean,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102673,2004,Blake Lobel,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102685,2004,Adam Gray-Hayward,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102691,2004,David Alston,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102700,2004,Charles Newton,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102723,2004,Terrance Hudson,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102733,2004,Patrick Body,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102741,2004,Nick Kaczur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
102746,2004,Chris Holmes,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103324,2004,Keron Henry,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103325,2004,Justin Perkins,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103329,2004,Matt Cutaia,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103337,2004,Chris Bellamy,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103357,2004,Michael Sanford,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103358,2004,Gabe Franklin,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103362,2004,Deshan Cabaong,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103368,2004,Andy Avalos,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103392,2004,Jason Campbell,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103423,2004,Silas Daniels,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103426,2004,Derrick Graves,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103436,2004,Junior Rosegreen,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103440,2004,Ronnie Brown,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103441,2004,Tyson Smith,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103446,2004,Brett Kellogg,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103476,2004,Todd Miller,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103502,2004,Mark Kornfeld,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103520,2004,Bucky Babcock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103525,2004,Anthony McClellan,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103547,2008,Eric Hunter,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103550,2004,Brian Yarno,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103553,2004,Willie Sipoloa,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103557,2004,Simeon Stewart,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103559,2004,Jimmy Labita,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103585,2004,Reggie Brown,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103592,2004,David Greene,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103612,2004,Trey McDonald,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103617,2004,Senterrio Landrum,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103618,2004,Kenneth Stanford,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103678,2004,Calen Powell,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103698,2004,Tyrone Gilliard,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103719,2004,Ron Monteilh,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103726,2004,Dwight Wright Jr.,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103727,2004,Aric Williams,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103728,2004,Mitch Meeuwsen,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103744,2004,Pat Loney,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103751,2004,Danny Wimprine,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103760,2004,Robert Douglas,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103783,2004,Tavarious Davis,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103795,2004,Ryan Eklund,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103797,2004,Greg Camarillo,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103799,2004,Stanley Wilson,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103800,2004,Leigh Torrence,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103806,2004,Kenneth Tolon,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103807,2004,Jared Newberry,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103820,2004,Alex Smith,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103829,2004,Matt Rushbrook,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103837,2004,Derron Brown,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103847,2004,Derek Swofford,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103861,2004,Clay Glockzin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103889,2004,Allan Adami,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103946,2004,Chuckie Cowans,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103959,2005,Broderick Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
103960,2004,Anthony Davis,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103962,2004,Michael Broussard,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103963,2004,Tony Paciotti,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103991,2004,Tali Ena,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
103992,2004,Karl Paymah,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104001,2004,Hamza Abdullah,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104019,2006,Aaron Wagner,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104026,2004,Steve Cook,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104562,2004,Antoine Polite,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104594,2004,Brian Casey,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104610,2004,Kerry Wright,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104623,2005,Nick McAfee,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104669,2004,Bobby Purify,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104670,2004,Marcus Houston,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104693,2005,Quinn Sypniewski,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
104723,2004,Jesse Wallace,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
