,id,name,stat,game.id,game.teams.school,game.teams.categories.name,game.teams.categories.types.name,season
0,134032,Lester Ricard,18/19,243112655,Tulane,passing,C/ATT,2004
1,134032,Lester Ricard,323,243112655,Tulane,passing,YDS,2004
2,134032,Lester Ricard,17.0,243112655,Tulane,passing,AVG,2004
3,134032,Lester Ricard,4,243112655,Tulane,passing,TD,2004
4,134032,Lester Ricard,0,243112655,Tulane,passing,INT,2004
5,134032,Lester Ricard,96.3,243112655,Tulane,passing,QBR,2004
6,136530,Jovon Jackson,15,243112655,Tulane,rushing,CAR,2004
7,161747,Matt Forte,17,243112655,Tulane,rushing,CAR,2004
8,150046,Ray Boudreaux,4,243112655,Tulane,rushing,CAR,2004
9,134032,Lester Ricard,2,243112655,Tulane,rushing,CAR,2004
10,150106,Fred Smith,1,243112655,Tulane,rushing,CAR,2004
11,105314,Chris Bush,1,243112655,Tulane,rushing,CAR,2004
12,150105,Israel Route,1,243112655,Tulane,rushing,CAR,2004
13,136530,Jovon Jackson,95,243112655,Tulane,rushing,YDS,2004
14,161747,Matt Forte,82,243112655,Tulane,rushing,YDS,2004
15,150046,Ray Boudreaux,28,243112655,Tulane,rushing,YDS,2004
16,134032,Lester Ricard,13,243112655,Tulane,rushing,YDS,2004
17,150106,Fred Smith,7,243112655,Tulane,rushing,YDS,2004
18,105314,Chris Bush,-1,243112655,Tulane,rushing,YDS,2004
19,150105,Israel Route,-6,243112655,Tulane,rushing,YDS,2004
20,136530,Jovon Jackson,6.3,243112655,Tulane,rushing,AVG,2004
21,161747,Matt Forte,4.8,243112655,Tulane,rushing,AVG,2004
22,150046,Ray Boudreaux,7.0,243112655,Tulane,rushing,AVG,2004
23,134032,Lester Ricard,6.5,243112655,Tulane,rushing,AVG,2004
24,150106,Fred Smith,7.0,243112655,Tulane,rushing,AVG,2004
25,105314,Chris Bush,-1.0,243112655,Tulane,rushing,AVG,2004
26,150105,Israel Route,-6.0,243112655,Tulane,rushing,AVG,2004
27,136530,Jovon Jackson,2,243112655,Tulane,rushing,TD,2004
28,161747,Matt Forte,0,243112655,Tulane,rushing,TD,2004
29,150046,Ray Boudreaux,0,243112655,Tulane,rushing,TD,2004
30,134032,Lester Ricard,0,243112655,Tulane,rushing,TD,2004
31,150106,Fred Smith,0,243112655,Tulane,rushing,TD,2004
32,105314,Chris Bush,0,243112655,Tulane,rushing,TD,2004
33,150105,Israel Route,0,243112655,Tulane,rushing,TD,2004
34,136530,Jovon Jackson,22,243112655,Tulane,rushing,LONG,2004
35,161747,Matt Forte,13,243112655,Tulane,rushing,LONG,2004
36,150046,Ray Boudreaux,11,243112655,Tulane,rushing,LONG,2004
37,134032,Lester Ricard,18,243112655,Tulane,rushing,LONG,2004
38,150106,Fred Smith,7,243112655,Tulane,rushing,LONG,2004
39,105314,Chris Bush,0,243112655,Tulane,rushing,LONG,2004
40,150105,Israel Route,0,243112655,Tulane,rushing,LONG,2004
41,105295,Roydell Williams,6,243112655,Tulane,receiving,REC,2004
42,105314,Chris Bush,3,243112655,Tulane,receiving,REC,2004
43,136505,Damarcus Davis,1,243112655,Tulane,receiving,REC,2004
44,161747,Matt Forte,3,243112655,Tulane,receiving,REC,2004
45,136570,Bubba Terranova,1,243112655,Tulane,receiving,REC,2004
46,131187,Carl Davis,1,243112655,Tulane,receiving,REC,2004
47,150106,Fred Smith,1,243112655,Tulane,receiving,REC,2004
48,136530,Jovon Jackson,1,243112655,Tulane,receiving,REC,2004
49,150046,Ray Boudreaux,1,243112655,Tulane,receiving,REC,2004
50,105295,Roydell Williams,148,243112655,Tulane,receiving,YDS,2004
51,105314,Chris Bush,71,243112655,Tulane,receiving,YDS,2004
52,136505,Damarcus Davis,33,243112655,Tulane,receiving,YDS,2004
53,161747,Matt Forte,27,243112655,Tulane,receiving,YDS,2004
54,136570,Bubba Terranova,15,243112655,Tulane,receiving,YDS,2004
55,131187,Carl Davis,13,243112655,Tulane,receiving,YDS,2004
56,150106,Fred Smith,8,243112655,Tulane,receiving,YDS,2004
57,136530,Jovon Jackson,4,243112655,Tulane,receiving,YDS,2004
58,150046,Ray Boudreaux,4,243112655,Tulane,receiving,YDS,2004
59,105295,Roydell Williams,24.7,243112655,Tulane,receiving,AVG,2004
60,105314,Chris Bush,23.7,243112655,Tulane,receiving,AVG,2004
61,136505,Damarcus Davis,33.0,243112655,Tulane,receiving,AVG,2004
62,161747,Matt Forte,9.0,243112655,Tulane,receiving,AVG,2004
63,136570,Bubba Terranova,15.0,243112655,Tulane,receiving,AVG,2004
64,131187,Carl Davis,13.0,243112655,Tulane,receiving,AVG,2004
65,150106,Fred Smith,8.0,243112655,Tulane,receiving,AVG,2004
66,136530,Jovon Jackson,4.0,243112655,Tulane,receiving,AVG,2004
