,id,name,stat,game.id,game.teams.school,game.teams.categories.name,game.teams.categories.types.name,season
0,133795,Drew Stanton,27/37,262940077,Michigan State,passing,C/ATT,2006
1,160772,Brian Hoyer,5/6,262940077,Michigan State,passing,C/ATT,2006
2,133795,Drew Stanton,294,262940077,Michigan State,passing,YDS,2006
3,160772,Brian Hoyer,46,262940077,Michigan State,passing,YDS,2006
4,133795,Drew Stanton,7.9,262940077,Michigan State,passing,AVG,2006
5,160772,Brian Hoyer,7.7,262940077,Michigan State,passing,AVG,2006
6,133795,Drew Stanton,2,262940077,Michigan State,passing,TD,2006
7,160772,Brian Hoyer,0,262940077,Michigan State,passing,TD,2006
8,133795,Drew Stanton,1,262940077,Michigan State,passing,INT,2006
9,160772,Brian Hoyer,1,262940077,Michigan State,passing,INT,2006
10,133795,Drew Stanton,87.2,262940077,Michigan State,passing,QBR,2006
11,160772,Brian Hoyer,18.6,262940077,Michigan State,passing,QBR,2006
12,146128,Jehuu Caulcrick,9,262940077,Michigan State,rushing,CAR,2006
13,133795,Drew Stanton,9,262940077,Michigan State,rushing,CAR,2006
14,183056,A.J. Jimmerson,5,262940077,Michigan State,rushing,CAR,2006
15,133792,Jerramy Scott,4,262940077,Michigan State,rushing,CAR,2006
16,146128,Jehuu Caulcrick,39,262940077,Michigan State,rushing,YDS,2006
17,133795,Drew Stanton,37,262940077,Michigan State,rushing,YDS,2006
18,183056,A.J. Jimmerson,22,262940077,Michigan State,rushing,YDS,2006
19,133792,Jerramy Scott,0,262940077,Michigan State,rushing,YDS,2006
20,146128,Jehuu Caulcrick,4.3,262940077,Michigan State,rushing,AVG,2006
21,133795,Drew Stanton,4.1,262940077,Michigan State,rushing,AVG,2006
22,183056,A.J. Jimmerson,4.4,262940077,Michigan State,rushing,AVG,2006
23,133792,Jerramy Scott,0.0,262940077,Michigan State,rushing,AVG,2006
24,146128,Jehuu Caulcrick,0,262940077,Michigan State,rushing,TD,2006
25,133795,Drew Stanton,1,262940077,Michigan State,rushing,TD,2006
26,183056,A.J. Jimmerson,1,262940077,Michigan State,rushing,TD,2006
27,133792,Jerramy Scott,0,262940077,Michigan State,rushing,TD,2006
28,146128,Jehuu Caulcrick,6,262940077,Michigan State,rushing,LONG,2006
29,133795,Drew Stanton,14,262940077,Michigan State,rushing,LONG,2006
30,183056,A.J. Jimmerson,14,262940077,Michigan State,rushing,LONG,2006
31,133792,Jerramy Scott,3,262940077,Michigan State,rushing,LONG,2006
32,176327,Kerry Reed,9,262940077,Michigan State,receiving,REC,2006
33,133792,Jerramy Scott,6,262940077,Michigan State,receiving,REC,2006
34,183860,T.J. Williams,5,262940077,Michigan State,receiving,REC,2006
35,146134,Terry Love,4,262940077,Michigan State,receiving,REC,2006
36,146128,Jehuu Caulcrick,2,262940077,Michigan State,receiving,REC,2006
37,183056,A.J. Jimmerson,4,262940077,Michigan State,receiving,REC,2006
38,160711,Carl Grimes,2,262940077,Michigan State,receiving,REC,2006
39,176327,Kerry Reed,101,262940077,Michigan State,receiving,YDS,2006
40,133792,Jerramy Scott,73,262940077,Michigan State,receiving,YDS,2006
41,183860,T.J. Williams,57,262940077,Michigan State,receiving,YDS,2006
42,146134,Terry Love,47,262940077,Michigan State,receiving,YDS,2006
43,146128,Jehuu Caulcrick,29,262940077,Michigan State,receiving,YDS,2006
44,183056,A.J. Jimmerson,21,262940077,Michigan State,receiving,YDS,2006
45,160711,Carl Grimes,12,262940077,Michigan State,receiving,YDS,2006
46,176327,Kerry Reed,11.2,262940077,Michigan State,receiving,AVG,2006
47,133792,Jerramy Scott,12.2,262940077,Michigan State,receiving,AVG,2006
48,183860,T.J. Williams,11.4,262940077,Michigan State,receiving,AVG,2006
49,146134,Terry Love,11.8,262940077,Michigan State,receiving,AVG,2006
