,id,name,stat,game.id,game.teams.school,game.teams.categories.name,game.teams.categories.types.name,season
0,146037,Ben Mauk,10/24,243180154,Wake Forest,passing,C/ATT,2004
1,116872,Cory Randolph,2/4,243180154,Wake Forest,passing,C/ATT,2004
2,133990,Chris Barclay,0/1,243180154,Wake Forest,passing,C/ATT,2004
3,146037,Ben Mauk,100,243180154,Wake Forest,passing,YDS,2004
4,116872,Cory Randolph,9,243180154,Wake Forest,passing,YDS,2004
5,133990,Chris Barclay,0,243180154,Wake Forest,passing,YDS,2004
6,146037,Ben Mauk,4.2,243180154,Wake Forest,passing,AVG,2004
7,116872,Cory Randolph,2.3,243180154,Wake Forest,passing,AVG,2004
8,133990,Chris Barclay,0.0,243180154,Wake Forest,passing,AVG,2004
9,146037,Ben Mauk,0,243180154,Wake Forest,passing,TD,2004
10,116872,Cory Randolph,0,243180154,Wake Forest,passing,TD,2004
11,133990,Chris Barclay,0,243180154,Wake Forest,passing,TD,2004
12,146037,Ben Mauk,1,243180154,Wake Forest,passing,INT,2004
13,116872,Cory Randolph,0,243180154,Wake Forest,passing,INT,2004
14,133990,Chris Barclay,0,243180154,Wake Forest,passing,INT,2004
15,146037,Ben Mauk,45.8,243180154,Wake Forest,passing,QBR,2004
16,116872,Cory Randolph,3.1,243180154,Wake Forest,passing,QBR,2004
17,133990,Chris Barclay,2.7,243180154,Wake Forest,passing,QBR,2004
18,133990,Chris Barclay,30,243180154,Wake Forest,rushing,CAR,2004
19,146037,Ben Mauk,12,243180154,Wake Forest,rushing,CAR,2004
20,134007,Nate Morton,3,243180154,Wake Forest,rushing,CAR,2004
21,146035,Kevin Marion,2,243180154,Wake Forest,rushing,CAR,2004
22,116872,Cory Randolph,2,243180154,Wake Forest,rushing,CAR,2004
23,133990,Chris Barclay,138,243180154,Wake Forest,rushing,YDS,2004
24,146037,Ben Mauk,96,243180154,Wake Forest,rushing,YDS,2004
25,134007,Nate Morton,-1,243180154,Wake Forest,rushing,YDS,2004
26,146035,Kevin Marion,-2,243180154,Wake Forest,rushing,YDS,2004
27,116872,Cory Randolph,-5,243180154,Wake Forest,rushing,YDS,2004
28,133990,Chris Barclay,4.6,243180154,Wake Forest,rushing,AVG,2004
