,id,name,stat,game.id,game.teams.school,game.teams.categories.name,game.teams.categories.types.name,season
0,105712,Scott Hall,15/30,243492572,North Texas,passing,C/ATT,2004
1,105712,Scott Hall,134,243492572,North Texas,passing,YDS,2004
2,105712,Scott Hall,4.5,243492572,North Texas,passing,AVG,2004
3,105712,Scott Hall,1,243492572,North Texas,passing,TD,2004
4,105712,Scott Hall,2,243492572,North Texas,passing,INT,2004
5,105712,Scott Hall,5.1,243492572,North Texas,passing,QBR,2004
6,160402,Jamario Thomas,29,243492572,North Texas,rushing,CAR,2004
7,136930,James Mitchell,1,243492572,North Texas,rushing,CAR,2004
8,136934,Kevin Moore,1,243492572,North Texas,rushing,CAR,2004
9,105712,Scott Hall,8,243492572,North Texas,rushing,CAR,2004
10,160402,Jamario Thomas,92,243492572,North Texas,rushing,YDS,2004
11,136930,James Mitchell,1,243492572,North Texas,rushing,YDS,2004
12,136934,Kevin Moore,1,243492572,North Texas,rushing,YDS,2004
13,105712,Scott Hall,-16,243492572,North Texas,rushing,YDS,2004
14,160402,Jamario Thomas,3.2,243492572,North Texas,rushing,AVG,2004
15,136930,James Mitchell,1.0,243492572,North Texas,rushing,AVG,2004
16,136934,Kevin Moore,1.0,243492572,North Texas,rushing,AVG,2004
17,105712,Scott Hall,-2.0,243492572,North Texas,rushing,AVG,2004
18,160402,Jamario Thomas,0,243492572,North Texas,rushing,TD,2004
19,136930,James Mitchell,0,243492572,North Texas,rushing,TD,2004
20,136934,Kevin Moore,0,243492572,North Texas,rushing,TD,2004
21,105712,Scott Hall,0,243492572,North Texas,rushing,TD,2004
22,160402,Jamario Thomas,17,243492572,North Texas,rushing,LONG,2004
23,136930,James Mitchell,1,243492572,North Texas,rushing,LONG,2004
24,136934,Kevin Moore,1,243492572,North Texas,rushing,LONG,2004
25,105712,Scott Hall,5,243492572,North Texas,rushing,LONG,2004
26,136948,Johnny Quinn,8,243492572,North Texas,receiving,REC,2004
27,120762,Andy Blount,3,243492572,North Texas,receiving,REC,2004
28,129627,T.J. Culberson,1,243492572,North Texas,receiving,REC,2004
29,136930,James Mitchell,1,243492572,North Texas,receiving,REC,2004
30,160389,Brandon Jackson,1,243492572,North Texas,receiving,REC,2004
31,160402,Jamario Thomas,1,243492572,North Texas,receiving,REC,2004
32,136948,Johnny Quinn,92,243492572,North Texas,receiving,YDS,2004
33,120762,Andy Blount,13,243492572,North Texas,receiving,YDS,2004
34,129627,T.J. Culberson,10,243492572,North Texas,receiving,YDS,2004
35,136930,James Mitchell,8,243492572,North Texas,receiving,YDS,2004
36,160389,Brandon Jackson,7,243492572,North Texas,receiving,YDS,2004
37,160402,Jamario Thomas,4,243492572,North Texas,receiving,YDS,2004
38,136948,Johnny Quinn,11.5,243492572,North Texas,receiving,AVG,2004
39,120762,Andy Blount,4.3,243492572,North Texas,receiving,AVG,2004
40,129627,T.J. Culberson,10.0,243492572,North Texas,receiving,AVG,2004
41,136930,James Mitchell,8.0,243492572,North Texas,receiving,AVG,2004
42,160389,Brandon Jackson,7.0,243492572,North Texas,receiving,AVG,2004
43,160402,Jamario Thomas,4.0,243492572,North Texas,receiving,AVG,2004
44,136948,Johnny Quinn,1,243492572,North Texas,receiving,TD,2004
45,120762,Andy Blount,0,243492572,North Texas,receiving,TD,2004
46,129627,T.J. Culberson,0,243492572,North Texas,receiving,TD,2004
47,136930,James Mitchell,0,243492572,North Texas,receiving,TD,2004
48,160389,Brandon Jackson,0,243492572,North Texas,receiving,TD,2004
49,160402,Jamario Thomas,0,243492572,North Texas,receiving,TD,2004
50,136948,Johnny Quinn,15,243492572,North Texas,receiving,LONG,2004
51,120762,Andy Blount,7,243492572,North Texas,receiving,LONG,2004
52,129627,T.J. Culberson,10,243492572,North Texas,receiving,LONG,2004
53,136930,James Mitchell,8,243492572,North Texas,receiving,LONG,2004
54,160389,Brandon Jackson,7,243492572,North Texas,receiving,LONG,2004
55,160402,Jamario Thomas,4,243492572,North Texas,receiving,LONG,2004
56,149636,Allan Harrison,1,243492572,North Texas,interceptions,INT,2004
57,149636,Allan Harrison,3,243492572,North Texas,interceptions,YDS,2004
58,149636,Allan Harrison,0,243492572,North Texas,interceptions,TD,2004
59,136948,Johnny Quinn,2,243492572,North Texas,puntReturns,NO,2004
60,136948,Johnny Quinn,-8,243492572,North Texas,puntReturns,YDS,2004
61,136948,Johnny Quinn,-4.0,243492572,North Texas,puntReturns,AVG,2004
62,136948,Johnny Quinn,9,243492572,North Texas,puntReturns,LONG,2004
