,id,name,stat,game.id,game.teams.school,game.teams.categories.name,game.teams.categories.types.name,season
0,180784,Kaipo-Noa Kaheaku-Enhada,7/14,273542426,Navy,passing,C/ATT,2007
1,180784,Kaipo-Noa Kaheaku-Enhada,122,273542426,Navy,passing,YDS,2007
2,180784,Kaipo-Noa Kaheaku-Enhada,8.7,273542426,Navy,passing,AVG,2007
3,180784,Kaipo-Noa Kaheaku-Enhada,2,273542426,Navy,passing,TD,2007
4,180784,Kaipo-Noa Kaheaku-Enhada,1,273542426,Navy,passing,INT,2007
5,180784,Kaipo-Noa Kaheaku-Enhada,24.7,273542426,Navy,passing,QBR,2007
6,182927,Eric Kettani,12,273542426,Navy,rushing,CAR,2007
7,166667,Reggie Campbell,7,273542426,Navy,rushing,CAR,2007
8,182651,Shun White,9,273542426,Navy,rushing,CAR,2007
9,180784,Kaipo-Noa Kaheaku-Enhada,18,273542426,Navy,rushing,CAR,2007
10,167670,Adam Ballard,6,273542426,Navy,rushing,CAR,2007
11,180788,Tyree Barnes,1,273542426,Navy,rushing,CAR,2007
12,171270,Zerbin Singleton,3,273542426,Navy,rushing,CAR,2007
13,182913,Jarod Bryant,1,273542426,Navy,rushing,CAR,2007
14,171292,Greg Veteto,1,273542426,Navy,rushing,CAR,2007
15,182927,Eric Kettani,125,273542426,Navy,rushing,YDS,2007
16,166667,Reggie Campbell,58,273542426,Navy,rushing,YDS,2007
17,182651,Shun White,57,273542426,Navy,rushing,YDS,2007
18,180784,Kaipo-Noa Kaheaku-Enhada,52,273542426,Navy,rushing,YDS,2007
19,167670,Adam Ballard,21,273542426,Navy,rushing,YDS,2007
20,180788,Tyree Barnes,8,273542426,Navy,rushing,YDS,2007
21,171270,Zerbin Singleton,6,273542426,Navy,rushing,YDS,2007
22,182913,Jarod Bryant,1,273542426,Navy,rushing,YDS,2007
23,171292,Greg Veteto,-12,273542426,Navy,rushing,YDS,2007
24,182927,Eric Kettani,10.4,273542426,Navy,rushing,AVG,2007
25,166667,Reggie Campbell,8.3,273542426,Navy,rushing,AVG,2007
26,182651,Shun White,6.3,273542426,Navy,rushing,AVG,2007
27,180784,Kaipo-Noa Kaheaku-Enhada,2.9,273542426,Navy,rushing,AVG,2007
28,167670,Adam Ballard,3.5,273542426,Navy,rushing,AVG,2007
29,180788,Tyree Barnes,8.0,273542426,Navy,rushing,AVG,2007
30,171270,Zerbin Singleton,2.0,273542426,Navy,rushing,AVG,2007
31,182913,Jarod Bryant,1.0,273542426,Navy,rushing,AVG,2007
32,171292,Greg Veteto,-12.0,273542426,Navy,rushing,AVG,2007
33,182927,Eric Kettani,1,273542426,Navy,rushing,TD,2007
34,166667,Reggie Campbell,0,273542426,Navy,rushing,TD,2007
