,id,name,stat,game.id,game.teams.school,game.teams.categories.name,game.teams.categories.types.name,season
0,137461,Jeff Ballard,19/29,263532628,TCU,passing,C/ATT,2006
1,137461,Jeff Ballard,258,263532628,TCU,passing,YDS,2006
2,137461,Jeff Ballard,8.9,263532628,TCU,passing,AVG,2006
3,137461,Jeff Ballard,1,263532628,TCU,passing,TD,2006
4,137461,Jeff Ballard,0,263532628,TCU,passing,INT,2006
5,137461,Jeff Ballard,58.3,263532628,TCU,passing,QBR,2006
6,137485,Lonta Hobbs,18,263532628,TCU,rushing,CAR,2006
7,175609,Aaron Brown,14,263532628,TCU,rushing,CAR,2006
8,137461,Jeff Ballard,11,263532628,TCU,rushing,CAR,2006
9,160329,Donald Massey,3,263532628,TCU,rushing,CAR,2006
10,137485,Lonta Hobbs,109,263532628,TCU,rushing,YDS,2006
11,175609,Aaron Brown,52,263532628,TCU,rushing,YDS,2006
12,137461,Jeff Ballard,19,263532628,TCU,rushing,YDS,2006
13,160329,Donald Massey,18,263532628,TCU,rushing,YDS,2006
14,137485,Lonta Hobbs,6.1,263532628,TCU,rushing,AVG,2006
15,175609,Aaron Brown,3.7,263532628,TCU,rushing,AVG,2006
16,137461,Jeff Ballard,1.7,263532628,TCU,rushing,AVG,2006
17,160329,Donald Massey,6.0,263532628,TCU,rushing,AVG,2006
18,137485,Lonta Hobbs,1,263532628,TCU,rushing,TD,2006
19,175609,Aaron Brown,0,263532628,TCU,rushing,TD,2006
20,137461,Jeff Ballard,3,263532628,TCU,rushing,TD,2006
21,160329,Donald Massey,0,263532628,TCU,rushing,TD,2006
22,137485,Lonta Hobbs,16,263532628,TCU,rushing,LONG,2006
23,175609,Aaron Brown,12,263532628,TCU,rushing,LONG,2006
24,137461,Jeff Ballard,10,263532628,TCU,rushing,LONG,2006
25,160329,Donald Massey,11,263532628,TCU,rushing,LONG,2006
26,137474,Quentily Harmon,6,263532628,TCU,receiving,REC,2006
27,137485,Lonta Hobbs,3,263532628,TCU,receiving,REC,2006
28,157645,Derek Moore,2,263532628,TCU,receiving,REC,2006
29,160337,Shae Reagan,2,263532628,TCU,receiving,REC,2006
30,160323,Walter Bryant,2,263532628,TCU,receiving,REC,2006
31,137460,Chad Andrus,1,263532628,TCU,receiving,REC,2006
32,160329,Donald Massey,1,263532628,TCU,receiving,REC,2006
33,175609,Aaron Brown,1,263532628,TCU,receiving,REC,2006
34,157635,Brent Hecht,1,263532628,TCU,receiving,REC,2006
35,137474,Quentily Harmon,94,263532628,TCU,receiving,YDS,2006
36,137485,Lonta Hobbs,61,263532628,TCU,receiving,YDS,2006
37,157645,Derek Moore,26,263532628,TCU,receiving,YDS,2006
38,160337,Shae Reagan,23,263532628,TCU,receiving,YDS,2006
39,160323,Walter Bryant,20,263532628,TCU,receiving,YDS,2006
40,137460,Chad Andrus,12,263532628,TCU,receiving,YDS,2006
41,160329,Donald Massey,8,263532628,TCU,receiving,YDS,2006
42,175609,Aaron Brown,8,263532628,TCU,receiving,YDS,2006
43,157635,Brent Hecht,6,263532628,TCU,receiving,YDS,2006
44,137474,Quentily Harmon,15.7,263532628,TCU,receiving,AVG,2006
45,137485,Lonta Hobbs,20.3,263532628,TCU,receiving,AVG,2006
46,157645,Derek Moore,13.0,263532628,TCU,receiving,AVG,2006
47,160337,Shae Reagan,11.5,263532628,TCU,receiving,AVG,2006
48,160323,Walter Bryant,10.0,263532628,TCU,receiving,AVG,2006
49,137460,Chad Andrus,12.0,263532628,TCU,receiving,AVG,2006
50,160329,Donald Massey,8.0,263532628,TCU,receiving,AVG,2006
51,175609,Aaron Brown,8.0,263532628,TCU,receiving,AVG,2006
52,157635,Brent Hecht,6.0,263532628,TCU,receiving,AVG,2006
53,137474,Quentily Harmon,0,263532628,TCU,receiving,TD,2006
54,137485,Lonta Hobbs,0,263532628,TCU,receiving,TD,2006
55,157645,Derek Moore,0,263532628,TCU,receiving,TD,2006
56,160337,Shae Reagan,0,263532628,TCU,receiving,TD,2006
57,160323,Walter Bryant,0,263532628,TCU,receiving,TD,2006
58,137460,Chad Andrus,0,263532628,TCU,receiving,TD,2006
59,160329,Donald Massey,0,263532628,TCU,receiving,TD,2006
60,175609,Aaron Brown,0,263532628,TCU,receiving,TD,2006
61,157635,Brent Hecht,1,263532628,TCU,receiving,TD,2006
62,137474,Quentily Harmon,38,263532628,TCU,receiving,LONG,2006
63,137485,Lonta Hobbs,32,263532628,TCU,receiving,LONG,2006
64,157645,Derek Moore,18,263532628,TCU,receiving,LONG,2006
65,160337,Shae Reagan,12,263532628,TCU,receiving,LONG,2006
66,160323,Walter Bryant,14,263532628,TCU,receiving,LONG,2006
67,137460,Chad Andrus,12,263532628,TCU,receiving,LONG,2006
68,160329,Donald Massey,8,263532628,TCU,receiving,LONG,2006
69,175609,Aaron Brown,8,263532628,TCU,receiving,LONG,2006
70,157635,Brent Hecht,6,263532628,TCU,receiving,LONG,2006
71,183266,Torrey Stewart,1,263532628,TCU,interceptions,INT,2006
72,183266,Torrey Stewart,0,263532628,TCU,interceptions,YDS,2006
73,183266,Torrey Stewart,0,263532628,TCU,interceptions,TD,2006
74,150066,Brian Bonner,7,263532628,TCU,puntReturns,NO,2006
75,150066,Brian Bonner,89,263532628,TCU,puntReturns,YDS,2006
