,id,name,stat,game.id,game.teams.school,game.teams.categories.name,game.teams.categories.types.name,season
0,3921707,Dalton Sneed,19/27,400869222,UNLV,passing,C/ATT,2016
1,551230,Kurt Palandech,0/1,400869222,UNLV,passing,C/ATT,2016
2,4036896,Allan Cui III,0/1,400869222,UNLV,passing,C/ATT,2016
3,3921707,Dalton Sneed,279,400869222,UNLV,passing,YDS,2016
4,551230,Kurt Palandech,0,400869222,UNLV,passing,YDS,2016
5,4036896,Allan Cui III,0,400869222,UNLV,passing,YDS,2016
6,3921707,Dalton Sneed,10.3,400869222,UNLV,passing,AVG,2016
7,551230,Kurt Palandech,0.0,400869222,UNLV,passing,AVG,2016
8,4036896,Allan Cui III,0.0,400869222,UNLV,passing,AVG,2016
9,3921707,Dalton Sneed,2,400869222,UNLV,passing,TD,2016
10,551230,Kurt Palandech,0,400869222,UNLV,passing,TD,2016
11,4036896,Allan Cui III,0,400869222,UNLV,passing,TD,2016
12,3921707,Dalton Sneed,0,400869222,UNLV,passing,INT,2016
13,551230,Kurt Palandech,0,400869222,UNLV,passing,INT,2016
14,4036896,Allan Cui III,0,400869222,UNLV,passing,INT,2016
15,3921707,Dalton Sneed,91.8,400869222,UNLV,passing,QBR,2016
16,551230,Kurt Palandech,2.8,400869222,UNLV,passing,QBR,2016
17,4036896,Allan Cui III,2.6,400869222,UNLV,passing,QBR,2016
18,3921708,Lexington Thomas,21,400869222,UNLV,rushing,CAR,2016
19,4052178,Charles Williams,14,400869222,UNLV,rushing,CAR,2016
20,3921707,Dalton Sneed,11,400869222,UNLV,rushing,CAR,2016
21,534197,David Greene,4,400869222,UNLV,rushing,CAR,2016
22,3921708,Lexington Thomas,102,400869222,UNLV,rushing,YDS,2016
23,4052178,Charles Williams,85,400869222,UNLV,rushing,YDS,2016
24,3921707,Dalton Sneed,61,400869222,UNLV,rushing,YDS,2016
25,534197,David Greene,9,400869222,UNLV,rushing,YDS,2016
26,3921708,Lexington Thomas,4.9,400869222,UNLV,rushing,AVG,2016
27,4052178,Charles Williams,6.1,400869222,UNLV,rushing,AVG,2016
28,3921707,Dalton Sneed,5.5,400869222,UNLV,rushing,AVG,2016
29,534197,David Greene,2.3,400869222,UNLV,rushing,AVG,2016
30,3921708,Lexington Thomas,1,400869222,UNLV,rushing,TD,2016
31,4052178,Charles Williams,0,400869222,UNLV,rushing,TD,2016
32,3921707,Dalton Sneed,0,400869222,UNLV,rushing,TD,2016
33,534197,David Greene,2,400869222,UNLV,rushing,TD,2016
34,3921708,Lexington Thomas,34,400869222,UNLV,rushing,LONG,2016
35,4052178,Charles Williams,32,400869222,UNLV,rushing,LONG,2016
36,3921707,Dalton Sneed,19,400869222,UNLV,rushing,LONG,2016
37,534197,David Greene,5,400869222,UNLV,rushing,LONG,2016
38,3125315,Devonte Boyd,6,400869222,UNLV,receiving,REC,2016
39,4036897,Tim Holt,2,400869222,UNLV,receiving,REC,2016
40,534207,Andrew Price,2,400869222,UNLV,receiving,REC,2016
41,3921708,Lexington Thomas,2,400869222,UNLV,receiving,REC,2016
42,4052208,Mekhi Stevenson,4,400869222,UNLV,receiving,REC,2016
