,id,name,stat,game.id,game.teams.school,game.teams.categories.name,game.teams.categories.types.name,season
0,150329,Brady Quinn,22/31,253160087,Notre Dame,passing,C/ATT,2005
1,150329,Brady Quinn,284,253160087,Notre Dame,passing,YDS,2005
2,150329,Brady Quinn,9.2,253160087,Notre Dame,passing,AVG,2005
3,150329,Brady Quinn,4,253160087,Notre Dame,passing,TD,2005
4,150329,Brady Quinn,1,253160087,Notre Dame,passing,INT,2005
5,150329,Brady Quinn,92.8,253160087,Notre Dame,passing,QBR,2005
6,161739,Darius Walker,19,253160087,Notre Dame,rushing,CAR,2005
7,150336,Travis Thomas,11,253160087,Notre Dame,rushing,CAR,2005
8,150329,Brady Quinn,3,253160087,Notre Dame,rushing,CAR,2005
9,174097,Asaph Schwapp,3,253160087,Notre Dame,rushing,CAR,2005
10,150332,Jeff Samardzija,1,253160087,Notre Dame,rushing,CAR,2005
11,161727,Justin Hoskins,2,253160087,Notre Dame,rushing,CAR,2005
12,161739,Darius Walker,118,253160087,Notre Dame,rushing,YDS,2005
13,150336,Travis Thomas,58,253160087,Notre Dame,rushing,YDS,2005
14,150329,Brady Quinn,27,253160087,Notre Dame,rushing,YDS,2005
15,174097,Asaph Schwapp,13,253160087,Notre Dame,rushing,YDS,2005
16,150332,Jeff Samardzija,6,253160087,Notre Dame,rushing,YDS,2005
17,161727,Justin Hoskins,-1,253160087,Notre Dame,rushing,YDS,2005
18,161739,Darius Walker,6.2,253160087,Notre Dame,rushing,AVG,2005
19,150336,Travis Thomas,5.3,253160087,Notre Dame,rushing,AVG,2005
20,150329,Brady Quinn,9.0,253160087,Notre Dame,rushing,AVG,2005
21,174097,Asaph Schwapp,4.3,253160087,Notre Dame,rushing,AVG,2005
22,150332,Jeff Samardzija,6.0,253160087,Notre Dame,rushing,AVG,2005
23,161727,Justin Hoskins,-0.5,253160087,Notre Dame,rushing,AVG,2005
24,161739,Darius Walker,1,253160087,Notre Dame,rushing,TD,2005
25,150336,Travis Thomas,1,253160087,Notre Dame,rushing,TD,2005
26,150329,Brady Quinn,0,253160087,Notre Dame,rushing,TD,2005
27,174097,Asaph Schwapp,0,253160087,Notre Dame,rushing,TD,2005
28,150332,Jeff Samardzija,0,253160087,Notre Dame,rushing,TD,2005
29,161727,Justin Hoskins,0,253160087,Notre Dame,rushing,TD,2005
30,161739,Darius Walker,15,253160087,Notre Dame,rushing,LONG,2005
31,150336,Travis Thomas,13,253160087,Notre Dame,rushing,LONG,2005
32,150329,Brady Quinn,12,253160087,Notre Dame,rushing,LONG,2005
33,174097,Asaph Schwapp,7,253160087,Notre Dame,rushing,LONG,2005
34,150332,Jeff Samardzija,6,253160087,Notre Dame,rushing,LONG,2005
35,161727,Justin Hoskins,0,253160087,Notre Dame,rushing,LONG,2005
36,134738,Maurice Stovall,8,253160087,Notre Dame,receiving,REC,2005
37,134719,Anthony Fasano,4,253160087,Notre Dame,receiving,REC,2005
38,150332,Jeff Samardzija,5,253160087,Notre Dame,receiving,REC,2005
39,174097,Asaph Schwapp,2,253160087,Notre Dame,receiving,REC,2005
40,161739,Darius Walker,2,253160087,Notre Dame,receiving,REC,2005
41,118948,Matt Shelton,1,253160087,Notre Dame,receiving,REC,2005
42,134738,Maurice Stovall,130,253160087,Notre Dame,receiving,YDS,2005
43,134719,Anthony Fasano,70,253160087,Notre Dame,receiving,YDS,2005
44,150332,Jeff Samardzija,42,253160087,Notre Dame,receiving,YDS,2005
45,174097,Asaph Schwapp,21,253160087,Notre Dame,receiving,YDS,2005
46,161739,Darius Walker,15,253160087,Notre Dame,receiving,YDS,2005
47,118948,Matt Shelton,6,253160087,Notre Dame,receiving,YDS,2005
48,134738,Maurice Stovall,16.3,253160087,Notre Dame,receiving,AVG,2005
49,134719,Anthony Fasano,17.5,253160087,Notre Dame,receiving,AVG,2005
50,150332,Jeff Samardzija,8.4,253160087,Notre Dame,receiving,AVG,2005
51,174097,Asaph Schwapp,10.5,253160087,Notre Dame,receiving,AVG,2005
52,161739,Darius Walker,7.5,253160087,Notre Dame,receiving,AVG,2005
